area,date,generation,avgTa,avgWs,avgRhm,ssDur,sumSsHr,sumGsr,avgTca,PM10,PM25
인천시,2019-11-10,42.759776,10.8,3.2,66.0,10.3,2.9,6.32,9.0,37.04255319148936,21.638297872340427
인천시,2019-11-11,95.138383,12.1,4.1,72.3,10.3,8.6,12.01,3.8,19.3125,10.355555555555556
인천시,2019-11-12,63.796622,11.0,1.3,62.1,10.3,5.6,8.3,4.4,34.577777777777776,18.4
인천시,2019-11-13,7.163563,8.7,4.5,70.4,10.3,0.0,1.38,8.1,33.638297872340424,18.63043478260869
인천시,2019-11-14,119.956226,2.1,3.8,39.5,10.2,9.4,12.65,1.0,20.729166666666668,4.918918918918919
인천시,2019-11-15,23.392159,7.3,3.6,85.6,10.2,1.0,2.34,8.1,28.875,15.895833333333334
인천시,2019-11-16,74.309119,7.3,1.8,79.8,10.2,5.7,8.88,5.9,36.395833333333336,23.33333333333333
인천시,2019-11-17,4.212118,9.7,3.8,84.8,10.1,0.0,1.04,9.5,27.1875,16.282608695652176
인천시,2019-11-18,81.648489,4.8,5.5,66.3,10.1,7.6,9.97,8.0,76.42553191489361,10.104166666666666
인천시,2019-11-19,101.111409,0.7,3.6,56.8,10.1,9.4,11.25,2.0,25.979166666666668,6.875
인천시,2019-11-20,115.123885,1.1,2.7,38.4,10.1,9.4,11.83,0.0,22.791666666666668,8.936170212765957
인천시,2019-11-21,59.987093,5.7,2.3,37.3,10.0,5.5,7.36,7.4,45.770833333333336,20.25
인천시,2019-11-22,101.829038,10.8,2.3,38.1,10.0,9.3,10.83,1.3,50.875,23.875
인천시,2019-11-23,67.00896,12.7,1.8,61.9,10.0,7.1,7.99,5.3,43.6875,23.0625
인천시,2019-11-24,33.386579,10.5,3.4,75.9,9.9,2.7,4.03,5.4,31.104166666666668,18.41304347826087
인천시,2019-11-25,67.606131,1.4,4.1,62.1,9.9,6.4,8.28,4.6,26.20833333333333,12.166666666666666
인천시,2019-11-26,90.53748,6.2,2.5,68.8,9.9,8.6,9.95,3.0,29.622222222222224,17.0
인천시,2019-11-27,92.143491,2.9,4.5,51.5,9.9,8.5,9.89,5.6,35.958333333333336,16.0
인천시,2019-11-28,103.817272,2.8,3.8,54.9,9.9,9.1,10.92,2.6,36.0,14.895833333333334
인천시,2019-11-29,107.106701,2.0,3.1,42.5,9.8,9.2,11.15,0.6,30.95833333333333,13.666666666666666
인천시,2019-11-30,66.09191200000001,4.6,1.7,54.0,9.8,5.4,7.77,6.6,49.04166666666666,28.5
인천시,2019-12-01,11.53214,5.1,2.4,77.5,9.8,0.0,2.1,9.8,37.47916666666666,26.166666666666668
인천시,2019-12-02,87.899709,0.5,4.8,50.4,9.8,9.2,9.71,3.1,15.416666666666666,6.583333333333333
인천시,2019-12-03,28.400773,1.7,2.3,70.3,9.8,2.3,3.74,7.0,23.916666666666668,11.604166666666666
인천시,2019-12-04,84.919472,2.5,3.0,50.3,9.7,8.5,9.47,1.9,27.217391304347824,12.369565217391305
인천시,2019-12-05,103.098999,-4.3,5.5,41.9,9.7,9.3,10.75,0.0,18.17391304347826,7.090909090909091
인천시,2019-12-06,101.238566,-5.1,2.7,43.0,9.7,9.2,10.69,0.0,25.023255813953487,12.13953488372093
인천시,2019-12-07,40.010332,0.1,2.4,67.9,9.7,4.7,5.62,5.5,47.520833333333336,29.791666666666668
인천시,2019-12-08,89.964899,0.9,1.9,65.9,9.7,8.9,10.09,1.0,48.645833333333336,32.020833333333336
인천시,2019-12-09,31.642234,5.3,4.6,66.1,9.7,1.7,4.16,9.0,46.0625,30.0
인천시,2019-12-10,45.15326,8.2,2.3,88.9,9.7,3.8,6.5,7.9,100.33333333333331,68.89583333333333
인천시,2019-12-11,59.192749,6.4,5.2,65.8,9.6,6.5,6.99,4.4,66.4375,40.875
인천시,2019-12-12,97.728554,-0.1,3.3,49.5,9.6,9.2,10.24,0.0,16.044444444444444,9.609756097560975
인천시,2019-12-13,49.229894,3.3,3.8,55.6,9.6,3.9,6.23,7.0,23.869565217391305,13.229166666666666
인천시,2019-12-14,94.316494,2.6,4.7,60.1,9.6,8.4,9.93,2.9,32.479166666666664,18.45833333333333
인천시,2019-12-15,72.940757,5.2,2.0,62.5,9.6,7.1,8.14,3.6,38.54166666666666,25.14583333333333
인천시,2019-12-16,60.992689,8.9,2.1,62.0,9.6,5.7,7.16,6.9,48.19565217391305,28.93478260869565
인천시,2019-12-17,19.932025,7.9,4.6,82.0,9.6,0.1,2.6,7.6,24.95744680851064,16.2
인천시,2019-12-18,88.778667,0.3,4.1,63.5,9.6,8.7,9.72,2.6,24.69767441860465,15.0
인천시,2019-12-19,93.012295,-0.5,3.3,54.8,9.6,8.5,9.56,3.4,14.71111111111111,7.622222222222222
인천시,2019-12-20,84.556404,-1.0,3.1,51.4,9.6,8.7,10.1,2.0,20.979166666666668,12.416666666666666
인천시,2019-12-21,25.322632,0.2,3.3,68.9,9.6,1.1,2.77,6.0,26.77083333333333,17.06382978723404
인천시,2019-12-22,59.190573,4.5,2.4,71.3,9.6,5.2,7.05,7.4,48.333333333333336,34.333333333333336
인천시,2019-12-23,30.286011,3.4,3.4,82.3,9.6,1.0,3.55,5.4,37.130434782608695,26.82608695652174
인천시,2019-12-24,85.394086,0.7,2.9,66.5,9.6,8.7,9.38,0.6,52.958333333333336,36.10416666666666
인천시,2019-12-25,49.505544,2.5,1.5,64.8,9.6,2.9,6.12,6.5,57.10416666666666,38.895833333333336
인천시,2019-12-26,33.849486,2.0,4.0,69.1,9.6,1.2,4.01,6.5,44.625,29.166666666666668
인천시,2019-12-27,101.794022,-1.0,2.8,51.6,9.6,9.0,10.17,0.0,25.02173913043478,14.695652173913045
인천시,2019-12-28,64.815529,2.6,3.4,49.4,9.6,5.4,7.23,4.4,39.0625,19.106382978723403
인천시,2019-12-29,22.519054,4.9,2.8,56.8,9.6,0.0,3.49,9.4,40.5,20.58333333333333
인천시,2019-12-30,19.103609,2.4,4.6,72.9,9.6,0.6,2.75,6.1,30.166666666666668,18.20833333333333
인천시,2019-12-31,110.797599,-7.3,5.0,49.0,9.6,9.3,10.71,1.1,16.782608695652176,8.782608695652174
인천시,2020-01-01,35.64576,-1.4,1.7,66.6,9.6,2.2,5.3,8.8,30.5,18.291666666666668
인천시,2020-01-02,16.082962,1.8,1.8,69.8,9.6,0.0,2.7,7.3,50.66666666666666,31.844444444444445
인천시,2020-01-03,90.858172,0.8,2.1,64.4,9.7,8.9,9.55,0.9,59.91304347826087,37.32608695652174
인천시,2020-01-04,85.752396,2.1,2.3,64.0,9.7,8.0,9.16,2.1,55.29166666666666,37.72916666666666
인천시,2020-01-05,80.911397,1.6,1.9,53.0,9.7,6.9,8.6,4.0,43.520833333333336,27.75
인천시,2020-01-06,12.999748,3.6,3.5,70.6,9.7,0.0,2.01,9.8,42.395833333333336,28.106382978723403
인천시,2020-01-07,2.512682,6.3,3.9,97.0,9.7,0.0,0.58,10.0,10.066666666666666,7.837837837837838
인천시,2020-01-08,22.41505,2.1,5.2,86.0,9.7,0.2,3.5,9.5,28.8,26.058823529411764
인천시,2020-01-09,87.32929299999999,-0.9,3.5,69.8,9.7,8.8,9.81,1.0,38.82978723404256,28.76595744680851
인천시,2020-01-10,90.376229,-0.6,2.0,69.9,9.8,8.2,9.32,4.0,58.35416666666666,42.895833333333336
인천시,2020-01-11,92.203287,0.1,2.6,68.4,9.8,8.7,10.06,3.8,43.75,31.1875
인천시,2020-01-12,90.143997,-0.9,3.3,65.3,9.8,7.7,9.89,4.1,29.354166666666668,19.39583333333333
인천시,2020-01-13,112.218513,-2.2,3.4,54.4,9.8,8.8,11.16,1.3,16.375,8.5
인천시,2020-01-14,83.06929600000001,-1.8,2.4,53.5,9.8,8.3,9.81,1.5,29.354166666666668,17.708333333333332
인천시,2020-01-15,108.380983,-2.1,2.8,55.6,9.9,9.3,10.98,0.5,36.5625,21.70833333333333
인천시,2020-01-16,99.732027,-1.6,3.0,49.4,9.9,8.1,10.53,6.3,33.479166666666664,20.041666666666668
인천시,2020-01-17,88.728278,-0.8,2.9,55.9,9.9,8.0,9.72,6.6,56.60416666666666,30.83333333333333
인천시,2020-01-18,110.476066,0.6,2.5,51.9,9.9,9.3,11.41,1.9,50.125,27.25
인천시,2020-01-19,58.147552000000005,2.8,3.5,67.6,9.9,4.8,6.63,4.9,58.958333333333336,41.54166666666666
인천시,2020-01-20,92.815098,1.2,3.8,56.0,10.0,9.3,10.65,1.8,39.35416666666666,16.680851063829788
인천시,2020-01-21,101.865534,-0.3,2.3,49.9,10.0,9.3,11.02,3.3,42.42553191489362,23.617021276595743
인천시,2020-01-22,60.435983,3.0,1.6,53.4,10.0,4.8,7.33,8.0,52.71739130434783,31.26086956521739
인천시,2020-01-23,97.250904,4.1,3.5,60.6,10.1,8.7,10.36,4.4,64.16666666666667,37.333333333333336
인천시,2020-01-24,95.900638,2.3,3.5,65.4,10.1,8.8,10.44,4.1,60.04166666666666,40.5
인천시,2020-01-25,57.324701,2.9,2.7,66.9,10.1,3.7,7.78,7.6,42.869565217391305,27.354166666666668
인천시,2020-01-26,101.055711,5.4,4.0,55.3,10.1,7.3,10.75,6.5,33.1875,21.613636363636363
인천시,2020-01-27,21.067702,5.9,5.3,56.1,10.2,0.0,2.63,9.5,7.6875,2.46875
인천시,2020-01-28,55.945259,7.2,3.6,55.5,10.2,2.1,6.96,8.1,10.833333333333334,3.3404255319148937
인천시,2020-01-29,83.357724,5.5,3.0,61.0,10.2,6.4,7.73,7.0,17.145833333333332,6.5625
인천시,2020-01-30,108.003322,4.9,2.4,59.9,10.3,9.4,12.38,4.5,23.104166666666668,11.229166666666666
인천시,2020-01-31,100.601834,3.4,2.5,73.5,10.3,8.6,11.82,2.5,31.291666666666668,19.39583333333333
인천시,2020-02-01,68.137653,3.0,2.4,67.3,10.3,6.4,8.8,2.9,53.60416666666666,37.79166666666666
인천시,2020-02-02,63.193751,1.4,2.4,55.0,10.4,5.0,8.38,7.3,54.958333333333336,39.0
인천시,2020-02-03,121.668092,-0.3,3.9,50.5,10.4,9.8,13.19,1.3,15.895833333333334,7.936170212765957
인천시,2020-02-04,88.238333,-1.3,3.8,60.6,10.4,6.2,9.63,4.0,19.369565217391305,10.217391304347826
인천시,2020-02-05,142.15111000000002,-8.1,5.6,43.6,10.5,10.1,14.45,0.0,15.348837209302326,5.636363636363637
인천시,2020-02-06,127.346744,-6.6,3.2,45.1,10.5,10.0,13.22,2.0,31.27083333333333,13.145833333333334
인천시,2020-02-07,73.39144399999999,-1.4,1.9,54.4,10.5,4.8,9.43,8.6,29.229166666666668,15.958333333333334
인천시,2020-02-08,125.603245,0.1,4.6,53.9,10.6,9.6,13.2,2.5,31.95833333333333,21.33333333333333
인천시,2020-02-09,124.08636,0.4,2.2,58.3,10.6,9.8,13.74,3.0,23.6875,13.666666666666666
인천시,2020-02-10,127.131024,4.1,1.6,55.8,10.6,9.8,13.77,1.1,43.255319148936174,23.02083333333333
인천시,2020-02-11,125.809827,7.2,1.8,43.5,10.7,9.6,13.85,3.0,54.083333333333336,30.25
인천시,2020-02-12,17.824379,7.3,2.7,78.4,10.7,0.0,2.58,10.0,46.5,31.42222222222222
인천시,2020-02-13,52.903606,5.8,2.0,88.6,10.7,4.5,8.84,9.3,43.06521739130435,28.97826086956522
인천시,2020-02-14,117.314534,7.1,2.4,79.5,10.8,9.3,13.13,2.4,52.22916666666666,34.541666666666664
인천시,2020-02-15,56.168269,8.1,2.9,77.4,10.8,3.7,6.81,7.0,57.95744680851064,42.020833333333336
인천시,2020-02-16,19.175565,-1.3,4.8,79.4,10.8,3.9,5.38,8.0,20.477272727272727,11.590909090909092
인천시,2020-02-17,47.374469,-5.4,6.0,64.4,10.9,4.7,8.52,6.8,25.4468085106383,9.847826086956522
인천시,2020-02-18,142.285625,-3.4,3.4,48.6,10.9,10.4,16.34,0.0,15.695652173913045,8.565217391304348
인천시,2020-02-19,67.793811,1.9,1.9,60.4,11.0,2.8,8.49,7.4,28.1875,16.770833333333332
인천시,2020-02-20,115.084647,4.5,1.7,73.1,11.0,9.6,13.3,2.4,50.7872340425532,34.56521739130435
인천시,2020-02-21,50.011769,6.6,2.9,73.4,11.0,1.3,6.73,9.3,44.8125,30.89583333333333
인천시,2020-02-22,111.008769,4.0,5.6,69.1,11.1,8.6,13.07,3.9,70.1875,34.1875
인천시,2020-02-23,152.32091300000002,3.2,2.8,55.3,11.1,10.6,16.76,0.9,15.916666666666666,6.0625
인천시,2020-02-24,112.467235,6.8,2.6,60.5,11.1,8.9,12.65,6.6,24.8125,12.895833333333334
인천시,2020-02-25,36.399602,7.0,4.8,77.5,11.2,2.9,5.41,7.0,20.7,11.785714285714286
인천시,2020-02-26,136.258711,6.0,3.1,67.0,11.2,9.5,15.58,2.5,16.617021276595743,8.5
인천시,2020-02-27,140.180879,5.2,2.5,65.6,11.3,9.7,15.15,2.1,12.4468085106383,5.553191489361702
인천시,2020-02-28,21.353966,4.3,1.6,85.0,11.3,0.0,2.7,10.0,28.854166666666668,19.4468085106383
인천시,2020-02-29,146.298931,6.2,2.6,81.3,11.3,9.2,16.54,3.0,19.0,12.851063829787234
인천시,2020-03-01,43.886692,5.1,2.2,84.1,11.4,0.2,6.18,8.0,34.520833333333336,22.1875
인천시,2020-03-02,156.533997,3.1,3.8,58.8,11.4,10.3,17.74,1.4,30.229166666666668,20.20833333333333
인천시,2020-03-03,102.821163,4.8,2.5,63.5,11.5,6.5,13.16,7.3,43.47916666666666,28.89583333333333
인천시,2020-03-04,112.221831,2.1,5.5,60.9,11.5,9.2,12.85,4.6,35.92857142857143,23.976190476190474
인천시,2020-03-05,168.411068,1.3,3.7,55.6,11.5,11.2,19.15,0.0,23.95833333333333,16.229166666666668
인천시,2020-03-06,146.16583599999998,3.0,2.0,53.5,11.6,10.8,17.18,3.5,29.416666666666668,18.729166666666668
인천시,2020-03-07,93.167358,6.0,1.6,49.4,11.6,4.1,10.99,6.0,51.6875,35.1875
인천시,2020-03-08,158.361596,8.2,1.7,54.3,11.7,11.0,18.14,1.0,64.33333333333333,47.395833333333336
인천시,2020-03-09,104.973737,9.4,2.0,52.5,11.7,6.4,12.74,7.3,67.41666666666667,46.14893617021277
인천시,2020-03-10,25.702823,6.3,5.0,78.1,11.7,0.2,2.68,7.5,44.94827586206897,28.574468085106385
인천시,2020-03-11,186.582381,3.8,4.6,47.5,11.8,11.3,20.37,0.0,34.31944444444444,7.291666666666667
인천시,2020-03-12,131.468852,6.7,3.7,60.5,11.8,8.1,14.86,5.6,38.5,9.355555555555556
인천시,2020-03-13,156.130009,4.2,5.2,45.0,11.9,9.6,18.02,6.6,31.194444444444443,7.159090909090909
인천시,2020-03-14,165.992588,4.0,3.8,58.6,11.9,11.2,19.2,0.1,36.72222222222222,12.23913043478261
인천시,2020-03-15,164.756945,4.6,6.4,50.4,11.9,9.4,18.94,3.9,44.93055555555556,10.0
인천시,2020-03-16,178.089201,3.0,3.5,54.1,12.0,11.5,20.83,1.0,28.0,9.431818181818182
인천시,2020-03-17,90.031284,6.6,3.6,76.0,12.0,5.6,10.82,4.9,44.48611111111112,14.229166666666666
인천시,2020-03-18,166.209947,9.6,3.1,57.4,12.1,10.7,20.14,1.3,57.30555555555556,26.933333333333334
인천시,2020-03-19,156.951326,8.2,7.4,63.8,12.1,8.8,17.7,2.8,61.18571428571428,16.369565217391305
인천시,2020-03-20,172.398638,8.4,3.9,55.9,12.1,11.1,20.25,1.3,39.97222222222222,5.833333333333333
인천시,2020-03-21,102.725267,10.7,2.7,72.1,12.2,4.3,12.94,8.0,44.19444444444444,10.229166666666666
인천시,2020-03-22,182.80629,9.9,4.7,44.3,12.2,11.9,21.82,1.6,31.914285714285715,10.020833333333334
인천시,2020-03-23,171.219775,9.5,3.0,54.9,12.3,11.5,21.0,0.0,46.93055555555556,20.854166666666668
인천시,2020-03-24,168.791211,10.4,2.4,43.9,12.3,11.6,21.07,0.0,61.26086956521739,29.916666666666668
인천시,2020-03-25,147.684303,11.7,2.4,52.6,12.3,9.4,19.0,4.5,53.125,24.5625
인천시,2020-03-26,72.651843,14.7,2.3,61.3,12.4,3.6,9.93,7.3,58.23611111111112,26.041666666666668
인천시,2020-03-27,165.798006,10.7,5.3,60.4,12.4,9.5,20.16,5.1,39.013888888888886,15.652173913043478
인천시,2020-03-28,158.059454,7.1,5.9,26.5,12.5,9.3,19.35,5.6,39.375,4.818181818181818
인천시,2020-03-29,181.521953,7.8,2.7,45.6,12.5,11.5,22.33,3.1,42.375,12.479166666666666
인천시,2020-03-30,186.301184,8.1,2.1,52.6,12.5,11.9,22.92,0.9,41.98611111111112,11.583333333333334
인천시,2020-03-31,162.914111,9.9,1.9,54.9,12.6,10.0,20.4,6.3,44.44444444444444,16.0
인천시,2020-04-01,162.345317,10.6,5.2,40.1,12.6,9.0,19.95,3.6,68.15277777777777,20.8125
인천시,2020-04-02,162.159641,8.2,2.8,61.8,12.7,10.2,20.33,2.9,38.63235294117647,17.152173913043477
인천시,2020-04-03,181.602697,9.0,3.0,69.8,12.7,11.7,22.73,0.4,52.19444444444444,22.041666666666668
인천시,2020-04-04,193.01655,8.7,5.8,40.4,12.7,11.3,24.11,0.3,69.51388888888889,17.604166666666668
인천시,2020-04-05,193.6371,7.0,4.2,33.9,12.8,12.0,24.5,0.0,44.5,14.5625
인천시,2020-04-06,178.427843,8.3,2.7,58.0,12.8,11.4,22.78,4.6,45.263888888888886,11.5
인천시,2020-04-07,151.881745,9.4,3.1,70.1,12.9,8.9,19.28,2.4,35.5,10.41304347826087
인천시,2020-04-08,192.912976,9.2,5.1,38.0,12.9,12.3,24.62,0.0,43.25,13.291666666666666
인천시,2020-04-09,179.101484,8.4,4.1,56.4,12.9,11.9,22.68,2.9,41.87692307692308,17.46511627906977
인천시,2020-04-10,165.65007,9.5,2.9,61.4,13.0,11.5,22.04,2.9,45.774193548387096,20.57894736842105
인천시,2020-04-11,156.01595799999998,8.5,3.0,74.6,13.0,11.5,20.61,4.0,26.33333333333333,12.020833333333334
인천시,2020-04-12,150.804697,10.3,4.4,56.6,13.1,10.7,20.41,4.1,33.40277777777778,15.3125
인천시,2020-04-13,184.60869,11.5,3.8,40.1,13.1,12.1,24.99,2.6,29.294117647058822,10.136363636363637
인천시,2020-04-14,184.232103,11.1,2.6,59.0,13.1,12.0,25.06,1.3,47.88235294117647,24.76595744680851
인천시,2020-04-15,152.555482,11.9,2.2,47.3,13.2,10.3,21.01,5.6,51.30555555555556,26.33333333333333
인천시,2020-04-16,161.637344,14.7,2.4,42.5,13.2,10.7,22.34,3.1,49.86111111111112,23.0
인천시,2020-04-17,47.530376,12.0,4.1,80.5,13.3,1.3,6.69,9.8,41.77777777777778,17.125
인천시,2020-04-18,185.932304,12.0,3.0,75.5,13.3,12.5,25.27,2.4,28.01388888888889,10.145833333333334
인천시,2020-04-19,41.344236,11.9,2.3,77.8,13.3,0.8,5.45,9.5,25.085714285714285,12.4375
인천시,2020-04-20,83.99921499999999,10.0,4.3,72.9,13.4,5.9,12.15,7.5,15.242424242424242,6.825
인천시,2020-04-21,182.994767,7.7,6.1,45.6,13.4,12.4,24.4,2.9,33.333333333333336,5.227272727272728
인천시,2020-04-22,144.444226,6.6,6.3,44.6,13.4,8.9,19.26,3.4,85.45833333333333,7.377777777777778
인천시,2020-04-23,193.905224,8.3,6.1,49.6,13.5,12.4,25.21,0.3,44.41666666666666,7.680851063829787
인천시,2020-04-24,189.932439,9.8,4.7,62.5,13.5,12.2,25.18,1.5,38.94444444444444,7.0638297872340425
인천시,2020-04-25,145.527473,12.5,5.1,58.6,13.5,11.7,20.35,2.3,55.05555555555556,16.854166666666668
인천시,2020-04-26,189.990463,12.1,4.6,44.3,13.6,12.7,26.53,0.6,27.267605633802816,9.229166666666666
인천시,2020-04-27,168.677197,12.3,3.5,56.6,13.6,12.1,24.13,2.3,34.291666666666664,11.71111111111111
인천시,2020-04-28,179.473118,12.2,3.5,63.4,13.7,12.4,25.76,0.0,35.61971830985915,14.152173913043478
인천시,2020-04-29,179.240411,13.5,3.1,52.3,13.7,12.4,25.69,0.4,35.647887323943664,14.326086956521738
인천시,2020-04-30,160.978785,15.9,3.2,63.1,13.7,11.5,23.83,4.5,29.61111111111111,11.729166666666666
인천시,2020-05-01,114.536736,17.7,2.9,82.1,13.8,6.1,17.87,8.0,42.29577464788732,20.916666666666668
인천시,2020-05-02,60.178321,18.6,2.6,86.3,13.8,1.0,8.57,9.4,41.875,19.77083333333333
인천시,2020-05-03,119.645815,20.1,2.3,74.4,13.8,7.1,16.18,7.4,29.98611111111111,14.875
인천시,2020-05-04,170.766387,15.9,2.8,76.0,13.9,11.3,24.91,4.3,35.72857142857143,13.826086956521738
인천시,2020-05-05,63.429107,13.5,2.0,77.0,13.9,4.0,9.55,5.3,37.140845070422536,14.833333333333334
인천시,2020-05-06,183.719625,18.1,2.4,54.3,13.9,13.1,27.08,2.0,40.43055555555556,14.4375
인천시,2020-05-07,150.385779,19.7,3.1,33.0,14.0,9.1,21.75,7.9,35.263888888888886,8.511111111111111
인천시,2020-05-08,134.726133,18.4,3.0,37.0,14.0,7.1,20.15,8.1,32.666666666666664,10.785714285714286
인천시,2020-05-09,19.056287,14.1,4.2,94.9,14.0,0.0,2.97,10.0,15.0,7.302325581395348
인천시,2020-05-10,81.893101,13.3,2.9,91.8,14.0,2.2,11.13,8.6,26.029850746268657,15.454545454545457
인천시,2020-05-11,152.306863,14.4,2.9,71.8,14.1,8.2,21.78,6.9,116.44444444444444,23.5625
인천시,2020-05-12,141.371068,14.1,3.9,71.0,14.1,9.7,19.7,1.5,37.833333333333336,10.282608695652174
인천시,2020-05-13,179.677153,15.1,3.3,56.6,14.1,12.9,27.89,0.4,32.59722222222222,5.520833333333333
인천시,2020-05-14,131.865428,19.1,2.3,28.5,14.2,7.1,19.15,8.8,41.91428571428571,7.145833333333333
인천시,2020-05-15,27.278021,16.4,3.6,82.8,14.2,0.0,3.95,10.0,37.130434782608695,9.854166666666666
인천시,2020-05-16,55.027347,15.3,1.9,93.5,14.2,0.0,8.14,9.6,14.9,8.4
인천시,2020-05-17,104.294309,17.1,2.5,85.1,14.3,4.6,14.91,8.1,33.55555555555556,21.82608695652174
인천시,2020-05-18,98.178056,18.1,3.3,79.9,14.3,4.4,14.11,9.0,46.8,24.477272727272727
인천시,2020-05-19,122.508534,13.3,4.3,71.0,14.3,5.1,15.74,7.5,15.633802816901408,5.0
인천시,2020-05-20,167.780615,14.2,2.9,61.0,14.3,9.1,23.37,5.1,15.016666666666667,4.055555555555555
인천시,2020-05-21,134.38317899999998,16.1,1.9,59.6,14.4,7.9,19.32,6.5,26.309859154929576,10.0
인천시,2020-05-22,101.979545,17.8,2.0,67.8,14.4,4.7,14.77,8.5,43.61111111111112,20.5
인천시,2020-05-23,159.560475,18.9,2.0,67.5,14.4,9.2,23.78,7.6,40.208333333333336,22.3125
인천시,2020-05-24,95.747558,15.3,3.5,90.1,14.4,2.7,12.37,9.3,19.042857142857144,11.787234042553193
인천시,2020-05-25,95.34019,14.2,1.7,89.6,14.5,3.1,12.58,9.4,27.041666666666668,15.955555555555556
인천시,2020-05-26,95.341593,14.9,2.0,85.1,14.5,4.8,16.34,7.4,35.42372881355932,21.51515151515152
인천시,2020-05-27,189.663338,16.1,2.8,74.6,14.5,13.7,28.86,2.4,19.766666666666666,8.222222222222221
인천시,2020-05-28,155.835083,17.4,2.3,69.3,14.5,11.2,23.21,5.0,21.33333333333333,10.95744680851064
인천시,2020-05-29,177.873905,18.9,2.1,69.5,14.5,13.0,28.21,1.6,29.58333333333333,12.625
인천시,2020-05-30,174.165357,20.9,2.1,59.8,14.6,13.4,27.35,1.5,43.04166666666666,24.416666666666668
인천시,2020-05-31,129.007043,19.5,2.3,69.9,14.6,7.0,19.37,8.4,30.15277777777778,19.33333333333333
인천시,2020-06-01,194.984256,17.4,4.0,78.4,14.6,13.3,29.73,4.9,18.464788732394368,6.159090909090909
인천시,2020-06-02,64.678072,16.9,3.0,77.9,14.6,2.1,8.28,9.1,26.0,11.479166666666666
인천시,2020-06-03,155.363369,20.1,2.5,82.1,14.6,10.7,26.06,6.9,35.47222222222222,16.479166666666668
인천시,2020-06-04,77.762984,19.0,2.5,92.4,14.6,0.2,9.82,9.8,26.742857142857144,12.5
인천시,2020-06-05,142.145133,20.2,1.8,80.3,14.6,8.7,21.3,6.0,46.885714285714286,18.369565217391305
인천시,2020-06-06,147.957176,21.8,2.0,74.0,14.7,10.5,22.67,1.6,52.90277777777778,26.58333333333333
인천시,2020-06-07,156.888506,19.8,2.4,80.1,14.7,9.1,23.52,5.1,31.166666666666668,16.680851063829788
인천시,2020-06-08,165.10429100000002,22.8,2.2,68.4,14.7,12.2,26.1,2.8,39.2112676056338,15.208333333333334
인천시,2020-06-09,168.619098,24.6,2.0,54.8,14.7,12.3,27.12,4.0,58.36764705882353,19.63043478260869
인천시,2020-06-10,115.226995,24.1,2.0,69.1,14.7,6.6,18.2,9.0,40.11267605633803,15.541666666666666
인천시,2020-06-11,173.803746,24.3,3.1,76.6,14.7,11.1,26.63,5.3,26.61111111111111,12.208333333333334
인천시,2020-06-12,74.136742,21.6,1.6,81.3,14.7,0.8,9.97,8.5,35.65277777777778,11.166666666666666
인천시,2020-06-13,172.992647,24.6,2.2,64.3,14.7,11.9,27.06,5.9,47.56944444444444,17.479166666666668
인천시,2020-06-14,145.890868,21.9,2.7,73.8,14.7,9.3,21.91,4.6,33.0,12.708333333333334
인천시,2020-06-15,164.769292,20.3,3.3,77.9,14.7,12.0,25.47,6.4,24.97142857142857,8.25
인천시,2020-06-16,163.890671,21.9,2.3,74.4,14.8,9.0,24.94,5.9,54.114285714285714,30.93478260869565
인천시,2020-06-17,143.747535,21.6,2.2,73.9,14.8,8.1,21.85,7.8,42.73611111111112,21.729166666666668
인천시,2020-06-18,78.543605,21.7,1.9,78.3,14.8,0.4,11.07,9.3,40.01724137931034,18.77083333333333
인천시,2020-06-19,151.322711,23.2,2.8,69.3,14.8,10.6,24.04,4.9,27.375,10.041666666666666
인천시,2020-06-20,175.019582,22.7,2.3,75.9,14.8,13.4,26.9,0.4,35.30555555555556,19.104166666666668
인천시,2020-06-21,172.224818,23.8,2.1,69.0,14.8,13.5,26.44,1.3,28.916666666666668,16.625
인천시,2020-06-22,176.079203,25.7,2.0,64.5,14.8,13.8,28.29,1.9,39.75,16.020833333333332
인천시,2020-06-23,107.219699,24.3,2.1,63.4,14.8,6.1,16.77,8.0,31.535211267605632,13.8125
인천시,2020-06-24,21.66946,21.9,3.9,88.5,14.7,0.0,2.94,10.0,31.971014492753625,15.595744680851064
인천시,2020-06-25,36.649617,20.3,3.2,97.1,14.8,0.0,5.15,10.0,14.75,6.571428571428571
인천시,2020-06-26,115.680933,20.3,3.6,89.0,14.8,8.5,21.76,7.6,19.72058823529412,9.636363636363637
인천시,2020-06-27,147.738783,22.7,2.0,76.8,14.7,8.9,22.85,5.8,16.791666666666668,6.604166666666667
인천시,2020-06-28,171.657729,22.7,2.7,85.0,14.7,12.4,27.44,3.1,20.34722222222222,11.521739130434783
인천시,2020-06-29,49.920547,22.0,2.6,84.5,14.7,2.7,7.57,8.5,38.34722222222222,22.05555555555556
인천시,2020-06-30,46.332157,19.5,5.5,89.0,14.7,0.0,6.83,10.0,9.5,5.0
인천시,2020-07-01,83.063061,20.6,2.5,84.6,14.7,2.3,13.41,8.6,21.985915492957748,12.597014925373134
인천시,2020-07-02,130.430091,22.9,2.1,78.3,14.7,7.5,19.7,7.6,55.94366197183098,37.563380281690144
인천시,2020-07-03,132.929486,24.4,2.7,69.9,14.7,8.6,21.39,7.1,39.394366197183096,24.042857142857144
